"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","area","X_coord","Y_coord","InferredCellType"
"5711",2300,7477,5975,3509,10812,364,8265,1794,2654,3908,856,10333,2577,9194.50368645712,5021.05083430345,"T-cells Mixed"
"5712",1334,5366,1293,426,4955,0,26442,1551,1256,436,921,6423,1623,6731.52372150339,5008.7516943931,"Epithelial cells"
"5713",7180,8181,5513,4883,6301,1030,10054,3614,1942,2560,853,9251,3852,895.58800623053,5012.17679127726,"Other"
"5714",10032,7632,1746,1402,9229,2838,5305,55019,2452,695,873,9203,4853,6035.01421800948,5030.88769833093,"Mixed"
"5715",2185,6598,981,387,3447,1269,6516,3813,2223,9576,568,15879,4325,2773.34774566474,5015.34057803468,"Mixed"
"5716",2035,9271,7661,1056,19232,4540,4595,24380,2086,622,3282,7898,4809,4919.10043668122,5029.45518818881,"Mixed"
"5717",1699,12928,15010,12072,8079,25,12748,1741,1563,824,809,12970,962,5385.83991683992,5023.43035343035,"Mixed"
"5718",1675,7997,1649,472,7917,0,42910,2005,1654,502,1093,10843,3463,5808.29829627491,5015.05544325729,"Epithelial cells"
"5719",1857,6951,1323,414,5548,1879,8661,3804,1787,7967,709,11605,3523,2895.074084587,5031.3999432302,"Extracellular matrix"
"5720",1514,5962,1072,772,9495,5417,4448,29738,1735,720,1427,6616,5330,3776.96529080675,5025.48386491557,"Extracellular matrix"
"5721",4225,9636,10090,1161,19692,822,4982,1883,1664,4709,762,9332,2178,8812.3650137741,5025.61478420569,"T-cells Mixed"
"5722",1613,6675,1235,477,6612,0,12256,1681,1617,431,792,12095,924,5850.2619047619,5018.51948051948,"Other"
"5723",1527,6666,3508,833,6745,2059,4223,26571,2045,619,12054,9293,1956,4402.96830265849,5021.30010224949,"Mixed"
"5724",1783,7279,2029,1020,9213,2452,4823,34104,1987,594,2511,8134,4341,5016.03731859019,5022.98157106657,"Mixed"
"5725",1641,10425,10372,9704,7833,0,35044,1837,1555,639,751,13189,1884,5414.35403397028,5033.15658174098,"Mixed"
"5726",1250,4888,970,274,6333,0,9145,1517,1159,355,740,5835,542,6680.68265682657,5025.41512915129,"Other"
"5727",1725,11003,6919,1167,8663,357,5288,2283,1648,5997,749,12109,3571,582.747129655559,5021.33127975357,"T-cells Mixed"
"5728",1728,7749,3094,693,8112,0,6584,2037,1521,535,832,11323,1169,5916.46963216424,5021.09751924722,"Other"
"5729",1614,6772,1236,1343,6020,0,39371,1729,1578,1488,908,8927,2972,6296.15275908479,5027.39872139973,"Epithelial cells"
"5730",1371,5965,1455,333,5408,0,23421,1836,1357,1229,807,7368,3038,6887.31764318631,5028.02402896643,"Epithelial cells"
"5731",1182,4811,979,342,5186,0,9916,1493,1132,404,773,7300,1657,6489.57754978878,5042.09716354858,"Other"
"5732",6666,6444,1132,321,6657,1619,35473,5432,1545,2532,738,9746,3424,6216.48130841121,5034.21320093458,"Mixed"
"5733",1446,6567,1415,427,5409,0,16563,1748,1156,588,811,5964,1310,6439.03893129771,5033.29389312977,"Epithelial cells"
"5734",1635,6199,2223,432,4936,2317,5590,1744,1518,6660,665,11101,2392,502.119565217391,5016.03678929766,"Extracellular matrix"
"5735",1757,9535,2057,3845,5560,2866,4639,16600,1653,493,820,6818,2472,3214.81472491909,5026.21601941748,"Extracellular matrix"
"5736",1646,7329,2067,472,6760,0,5600,1936,1641,519,754,12296,938,5951.37420042644,5029.59808102345,"Other"
"5737",1322,4994,999,309,5707,0,11890,1410,1185,400,631,5883,388,6695.64948453608,5031.69329896907,"Other"
"5738",1275,5304,1682,366,5251,0,10893,1671,1169,345,785,8461,1201,6631.18817651957,5028.52872606162,"Other"
"5739",2262,5674,1419,515,4763,201,5951,2438,1466,7559,758,10000,3696,8702.38230519481,5034.17343073593,"Other"
"5740",1497,6432,1251,541,6569,78,38630,1630,1425,518,880,7855,2737,6381.96200219218,5039.13006941907,"Epithelial cells"
"5741",3798,7071,892,429,4254,925,5477,2709,2225,3566,701,12340,4168,2567.85628598848,5042.04822456814,"Other"
"5742",1706,6616,1346,386,4587,0,20840,1889,1538,478,848,9106,1814,5468.82414553473,5037.50551267916,"Epithelial cells"
"5743",1351,5141,855,288,6804,0,14853,1465,1221,454,891,6308,437,6663.02517162471,5036.30205949657,"Epithelial cells"
"5744",1244,5142,1258,367,3386,0,11161,1561,1177,480,711,6555,1992,6597.22740963855,5033.69277108434,"Other"
"5745",1800,6632,3074,664,3110,98,5826,1556,1615,8318,624,9380,3771,738.549191195969,5034.41713073455,"Other"
"5746",1589,6558,2608,2112,3706,7628,3698,13372,1414,520,4034,8446,5102,3366.23186985496,5046.09702077617,"Mixed"
"5747",1803,7389,1498,490,8714,17,30066,1984,1588,406,814,9411,3555,5764.43909985935,5044.06329113924,"Epithelial cells"
"5748",1277,5156,1356,348,5022,0,7047,1502,1266,434,629,6253,806,6713.08188585608,5046.28908188586,"Other"
"5749",28066,5876,881,481,8793,736,4862,5855,1512,419,755,6703,2204,8556.22005444646,5043.58121597096,"Myocytes"
"5750",1582,7162,1775,1207,6886,1197,4124,14217,1833,519,9570,16578,3272,4732.41075794621,5050.06173594132,"Mixed"
"5751",1583,12418,6697,7369,9280,4173,4319,16480,1523,484,682,6862,2929,3249.4749061113,5050.4953909184,"Mixed"
"5752",1626,10545,6346,1183,8164,3148,4149,20061,1640,741,5004,9051,3510,3916.25868945869,5041.33247863248,"Mixed"
"5753",1905,8054,7803,856,9442,1870,6279,2332,1751,8245,817,16931,2509,520.412913511359,5050.08967716222,"Mixed"
"5754",1691,6792,1638,559,6338,0,41660,2055,1565,432,827,9624,2065,5518.69055690073,5034.75690072639,"Epithelial cells"
"5755",1665,7750,1636,405,6128,0,14829,1897,1573,368,991,12047,1491,5881.20858484239,5047.83031522468,"Epithelial cells"
"5756",15246,5695,1951,1193,8216,4970,4402,44134,1724,441,880,6096,4603,7393.20052139909,5045.51770584401,"Mixed"
"5757",1664,7614,1564,452,5306,12,7409,1849,1550,505,884,10459,884,5918.94343891403,5047.03167420814,"Other"
"5758",1474,5506,1325,309,4911,19,15495,1624,1165,407,1069,5451,2058,6464.15014577259,5070.27502429543,"Epithelial cells"
"5759",1364,5409,1496,380,4171,0,16699,1627,1327,430,1386,6329,1966,6748.28687690743,5047.29145473042,"Epithelial cells"
"5760",1374,6160,1572,310,5673,347,23294,1743,1326,3147,1102,8139,1874,6958.19263607257,5056.5522945571,"Epithelial cells"
"5761",1776,7193,2889,1315,9819,2841,4387,44081,2264,553,4820,8127,2492,4053.61998394864,5037.22271268058,"Mixed"
"5762",1684,7290,1724,480,7552,55,21466,1978,1602,503,869,8885,3121,5711.02851650112,5043.97404677988,"Epithelial cells"
"5763",2465,7482,1142,730,8315,796,8223,4687,1844,7993,858,13386,3873,2492.69326103795,5045.16059901885,"Other"
"5764",1510,6006,1329,2702,11818,4745,3633,26068,1458,457,2689,5868,3964,3429.27144298688,5052.5736629667,"Mixed"
"5765",1662,9408,7857,9041,5919,474,18651,2692,1482,746,670,12793,1615,5368.28854489164,5052.41547987616,"Mixed"
"5766",1330,5252,1015,303,5787,0,12614,1446,1199,405,944,8433,841,6649.30915576694,5057.93579072533,"Epithelial cells"
"5767",1761,8535,7130,1154,7698,570,5886,2589,1791,1255,793,9075,2269,587.518730718378,5065.04495372411,"T-cells Mixed"
"5768",1649,7792,1970,444,6588,0,17328,1933,1604,452,1166,11221,1279,5835.20250195465,5055.39718530102,"Epithelial cells"
"5769",1552,6294,1357,508,5250,0,24607,1784,1492,1915,735,9343,2701,6272.43835616438,5064.8911514254,"Epithelial cells"
"5770",1367,5367,1536,284,6365,0,13558,1802,1311,587,937,7331,2110,6905.67725118483,5058.34170616114,"Epithelial cells"
"5771",1543,5364,2303,534,7285,500,7917,1779,1367,16279,836,10973,1083,9173.8864265928,5049.75346260388,"Lymphatic vessel"
"5772",1801,6758,813,323,8014,794,7521,3646,3221,15682,753,11322,5018,2838.98983658828,5059.89497807892,"Lymphatic vessel"
"5773",1706,8165,1860,7220,10014,2354,4290,19451,1910,566,10525,11120,3972,4671.47658610272,5053.49496475327,"Mixed"
"5774",1655,6691,3119,1092,8041,6184,5047,47589,1938,653,13293,7427,3811,4441.57727630543,5057.36735764891,"Mixed"
"5775",1999,6643,1229,566,5651,3278,6645,14987,1846,484,870,7997,2742,5979.61269146608,5061.412837345,"Extracellular matrix"
"5776",1289,5129,1177,322,6667,0,11463,1602,1207,516,821,6690,1174,6683.86882453152,5059.63884156729,"Other"
"5777",1866,9145,6713,419,14194,677,6016,2408,2358,24555,678,15098,6736,9100.82021971496,5065.21080760095,"Mixed"
"5778",2824,6180,1293,343,3905,1818,7765,2561,1543,10142,583,10922,4703,2990.08420157346,5058.58770997236,"Extracellular matrix"
"5779",5292,5548,773,351,5505,904,4697,10767,1477,700,1402,6525,2787,8451.66451381414,5049.10333692142,"Other"
"5780",1869,6863,1749,574,3893,921,10404,2889,1842,4867,1045,10070,5113,920.002542538627,5065.22198318013,"Other"
"5781",2088,10868,7507,7312,8273,2593,5774,23140,3276,1023,3259,6944,4247,3304.5533317636,5063.54438427125,"Mixed"
"5782",1679,6766,1788,380,5363,0,23072,1855,1616,1089,853,8579,2326,5483.96861564918,5069.21668099742,"Epithelial cells"
"5783",2196,10514,7693,1355,8547,1142,4649,2287,1694,1232,731,7621,1570,546.921656050955,5076.99299363057,"T-cells Mixed"
"5784",1478,4963,717,384,5397,0,4297,1379,1795,3287,575,6228,1320,9238.52878787879,5051.12196969697,"Other"
"5785",1298,5363,1328,393,5877,0,10025,1674,1189,473,804,7881,1148,6612.73780487805,5065.47909407666,"Other"
"5786",1628,15610,10131,1657,19672,1776,4065,22657,1718,731,1776,7269,1506,3883.88977423639,5058.67596281541,"Mixed"
"5787",2420,7283,963,420,13731,1077,6545,3959,2325,10725,1480,16092,4160,2696.41177884615,5064.32283653846,"Mixed"
"5788",17488,6847,2275,612,9132,1608,4653,16459,1839,403,1123,7321,2881,5188.27941686914,5058.01249566123,"Mixed"
"5789",2171,6350,2539,2702,7279,253,5693,3254,1591,7426,789,11691,3665,8733.02128240109,5070.4343792633,"Other"
"5790",5381,9169,8608,724,10533,1585,5914,2182,1769,9343,604,11851,4224,823.9921875,5064.94176136364,"Mixed"
"5791",1478,6179,1354,419,3617,0,24919,1938,1343,348,671,6368,2239,6418.07726663689,5067.80616346583,"Epithelial cells"
"5792",1727,6703,3083,1584,12947,4404,4764,55205,2176,836,2531,7977,4197,4036.8184417441,5081.86013819395,"Mixed"
"5793",1691,6686,1301,773,6073,6437,4178,17859,1955,507,3704,7536,5019,4335.03745766089,5068.7202630006,"Mixed"
"5794",1969,7356,1553,529,7494,0,30764,2036,1990,452,822,10734,2900,5667.4324137931,5070.93586206897,"Epithelial cells"
"5795",1777,5378,1071,301,10984,536,7600,1850,2121,12435,625,10212,3397,9201.77244627613,5081.16396820724,"Other"
"5796",2338,8941,10072,1203,7960,236,5358,1625,1595,5781,1014,10041,2565,741.340350877193,5084.07134502924,"T-cells Mixed"
"5797",1912,7077,698,366,527,1333,5779,3017,1793,5354,581,13121,2201,2621.345297592,5060.99500227169,"Other"
"5798",1690,6676,1091,357,6690,10,16629,1890,1590,415,771,8827,1242,5888.73510466989,5079.00805152979,"Epithelial cells"
"5799",1685,6737,1488,374,8270,183,32878,1789,1527,1191,947,10327,1704,5416.595657277,5073.2705399061,"Epithelial cells"
"5800",1293,5250,1325,390,5586,0,9881,1691,1244,356,757,6582,1263,6722.88202692003,5081.25098970705,"Other"
"5801",1409,4831,858,303,5179,586,4253,1192,1365,5107,818,6584,2542,9266.67584579072,5073.90479937057,"Other"
"5802",1643,10164,6162,833,10675,2795,4445,31646,1684,625,2776,7053,4592,3864.47256097561,5087.5631533101,"Mixed"
"5803",1687,7417,1458,418,5665,72,14009,1969,1532,2003,763,9841,1290,5928.0480620155,5079.59379844961,"Epithelial cells"
"5804",26855,7217,2457,1008,5026,3257,4264,26381,2114,708,16637,12268,5738,4605.59254095504,5081.86981526664,"Mixed"
"5805",1624,6456,935,377,6336,7,14458,1670,1607,419,674,8380,976,5853.76024590164,5080.8493852459,"Epithelial cells"
"5806",1340,5576,1303,300,4493,0,5630,1615,1296,433,744,6769,889,6913.3937007874,5082.59617547807,"Other"
"5807",5255,7047,1074,645,11357,581,7602,5992,2244,7905,1321,13807,4812,2480.54114713217,5101.11783042394,"Other"
"5808",1861,6387,1154,741,7124,1220,15746,22471,1660,7883,727,9133,2842,6196.44616467277,5088.2533427164,"Mixed"
"5809",2194,6033,1026,300,9949,303,6564,5481,1680,8574,742,12915,3176,8809.81832493703,5080.30667506297,"Other"
"5810",1320,5013,917,268,5941,0,12054,1593,1216,597,659,7038,869,6636.30724971231,5085.88262370541,"Other"
"5811",1989,9855,10179,1732,9466,238,6248,1703,1551,5051,693,11198,3377,716.865561148949,5103.2824992597,"T-cells Mixed"
"5812",1712,6702,3819,989,16723,2393,6259,4620,1708,4476,690,8387,2648,2942.26283987915,5088.05060422961,"Mixed"
"5813",1286,4988,1075,284,6723,0,4906,1414,1238,366,676,6452,713,6696.54558204769,5089.28611500701,"Other"
"5814",2128,5718,769,400,5156,628,5119,4739,1736,7646,650,10541,3347,8765.71646250373,5107.86375858978,"Other"
"5815",1759,6664,1120,689,6546,2146,18364,16630,1834,2195,727,8509,2095,5964.41670644391,5098.34797136038,"Mixed"
"5816",1252,5067,985,268,6655,0,15268,1471,1234,1222,737,6831,892,6674.94843049327,5092.71188340807,"Epithelial cells"
"5817",1858,7360,2044,582,8479,1698,14467,8245,1990,555,764,10835,4496,5374.43816725979,5103.73487544484,"Mixed"
"5818",1664,6665,1147,408,6082,0,25334,1897,1618,460,906,7981,1966,5506.92166836216,5091.44201424212,"Epithelial cells"
"5819",1978,7701,1015,347,12233,1257,8366,3115,1825,7534,837,11822,4022,2899.35927399304,5101.65589259075,"Other"
"5820",1704,8505,12665,1835,11227,3257,3782,25496,2150,594,2171,6712,3486,3594.0694205393,5089.87292025244,"Mixed"
"5821",12144,6511,1762,367,5275,595,4291,3059,1556,399,666,8268,1281,5218.50507416081,5082.98360655738,"Myocytes"
"5822",1621,6682,1164,392,7300,0,20730,1818,1571,377,821,10304,3299,5814.9869657472,5095.70779023947,"Epithelial cells"
"5823",1243,5163,1095,429,4889,0,9865,1641,1218,360,959,6006,1088,6596.90349264706,5089.84007352941,"Other"
"5824",1727,6749,2438,340,8841,745,27392,1874,1621,1281,838,11255,1485,5429.23097643098,5102.68956228956,"Epithelial cells"
"5825",1622,6236,1697,501,7425,0,21148,1856,1526,8285,680,9165,1181,6230.35732430144,5100.78916172735,"Epithelial cells"
"5826",1920,8377,2203,7718,11199,2220,4552,8800,1579,409,9279,8938,2680,4701.62089552239,5102.51305970149,"Mixed"
"5827",18133,6276,1218,325,7944,658,4796,1737,1531,375,1019,7452,1056,5185.51136363636,5098.12784090909,"Myocytes"
"5828",1602,7104,1684,411,7082,116,17898,2829,1513,2600,739,9700,1167,5915.14138817481,5112.40017137961,"Epithelial cells"
"5829",1632,9135,5806,2526,8016,2125,10408,11171,1562,14271,1078,9948,3459,3199.72997976294,5100.27638045678,"Mixed"
"5830",1567,6382,1658,508,6647,0,9816,1810,1474,400,783,8035,1260,6267.48015873016,5095.64920634921,"Other"
"5831",1355,5360,1407,301,6327,266,15252,1822,1261,2718,895,7420,2277,6962.67018006148,5103.6240667545,"Epithelial cells"
"5832",5439,8803,12547,1207,10074,3243,4520,33261,4776,18060,1431,6798,3819,3547.38229903116,5108.54464519508,"Mixed"
"5833",1289,4966,1047,262,5937,0,11071,1356,1169,775,767,6345,414,6655.97826086957,5099.43961352657,"Other"
"5834",3294,10566,4561,543,3583,431,5127,1813,1660,4733,684,7897,2121,869.67468175389,5099.02074493164,"T-cells Mixed"
"5835",2697,6789,1801,428,5846,2882,12301,10415,1719,9750,747,8311,3986,3254.18815855494,5110.25815353738,"Extracellular matrix"
"5836",1531,5550,1729,1192,21805,997,5420,6825,1444,622,690,17830,3344,7025.625,5103.69796650718,"Mixed"
"5837",1713,7939,5141,3283,7297,0,37623,2004,1577,448,813,8116,2628,5544.08219178082,5099.91933028919,"Epithelial cells"
"5838",1690,6455,745,3492,4450,248,5387,2222,1673,5405,700,9364,2284,786.901488616462,5102.26094570928,"Other"
"5839",1517,5874,1818,966,5381,4465,4167,26733,1908,622,791,6968,4002,3648.26286856572,5109.19390304848,"Extracellular matrix"
"5840",2546,6826,1867,356,5672,1687,10207,4821,2708,7518,778,14624,5818,2631.27535235476,5114.5250945342,"Mixed"
"5841",2180,7748,2219,1378,7753,4673,4598,21736,2297,714,1359,7993,5037,4882.86658725432,5115.35874528489,"Extracellular matrix"
"5842",1700,6863,1192,427,6333,0,10107,1751,1571,463,967,9101,3015,5724.12902155887,5111.5456053068,"Other"
"5843",1580,6773,1014,424,4829,0,21996,1742,1550,348,665,9065,795,5861.52075471698,5104.37106918239,"Epithelial cells"
"5844",1826,6159,970,3410,5343,109,6108,1868,1594,9912,702,11560,5252,424.044744859101,5106.71268088347,"Other"
"5845",1284,5291,1563,350,4487,0,18624,1926,1298,458,786,6407,3567,6876.85477992711,5111.66778805719,"Epithelial cells"
"5846",17079,7016,1480,369,8304,1012,4517,3227,1632,437,791,8281,3933,5240.28070175439,5114.93516399695,"Myocytes"
"5847",1661,6668,957,345,4424,13,12426,1787,1693,394,709,7926,906,5693.06732891832,5105.27924944812,"Epithelial cells"
"5848",1852,14057,7920,2958,13745,3799,4737,19245,1897,487,896,7490,5732,5084.15631542219,5115.27285415213,"Mixed"
"5849",1315,5493,1802,366,5144,0,14421,1775,1250,421,683,6599,2851,6752.74640477026,5112.84987723606,"Epithelial cells"
"5850",1678,6758,1172,1030,5408,5879,4049,14280,1822,418,3922,8008,3623,4319.69003588187,5121.35026221363,"Mixed"
"5851",1712,6725,3100,407,6150,225,22582,1876,1533,3887,744,9004,1368,5455.36769005848,5114.5899122807,"Epithelial cells"
"5852",1319,5428,1433,290,6530,0,13221,1590,1262,1130,869,7218,1863,6920.52818035427,5122.29951690821,"Epithelial cells"
"5853",1212,5040,974,260,6574,0,11125,1552,1155,339,769,6815,676,6641.99556213018,5116.17159763314,"Other"
"5854",33620,5289,728,367,11256,1971,3911,4677,1464,356,659,6058,2328,7236.73711340206,5108.16580756014,"Mixed"
"5855",1281,5020,883,291,6211,0,17039,1551,1258,351,650,6245,1053,6611.32193732194,5114.98955365622,"Epithelial cells"
"5856",27426,5298,763,260,13169,1526,4052,3432,1282,341,989,6745,1719,7274.0017452007,5103.68353694008,"Mixed"
"5857",1657,9884,10440,13270,11434,1005,8325,2893,1385,7318,903,17039,3865,8647.74437257439,5116.14204398448,"Mixed"
"5858",1810,11108,10658,2511,14906,604,7137,6289,1981,10476,662,12091,2744,2971.52696793003,5123.79409620991,"T-cells Mixed"
"5859",1636,10051,8025,5126,4653,52,32376,1850,1576,473,684,8224,1586,5492.86696090794,5138.11160151324,"Mixed"
"5860",1621,6769,1197,382,6825,0,29933,2427,1569,511,720,8286,777,5894.10167310167,5119.01158301158,"Epithelial cells"
"5861",5684,6380,1178,354,5476,497,8595,1750,1676,6903,644,13082,3767,685.59649588532,5131.44119989381,"Other"
"5862",2321,10560,8520,3003,4867,1635,7008,13722,3738,5151,572,8453,2566,3155.24863600935,5110.95869056898,"Mixed"
"5863",3238,7390,5039,445,5517,1283,5356,3027,1653,5157,777,9907,4036,923.160555004955,5131.55971258672,"Other"
"5864",2711,9656,8745,16766,9397,626,6492,1741,1664,15004,789,16216,2830,9029.20212014134,5107.70600706714,"Mixed"
"5865",2331,7150,2106,800,11167,3891,4398,17871,2313,430,4790,8026,2137,4669.32288254562,5127.8132896584,"Mixed"
"5866",7725,6663,1211,2515,4331,331,5007,4814,1600,353,1431,7901,1441,5173.86745315753,5120.7279666898,"Other"
"5867",1607,8224,8382,4707,7440,0,18253,1749,1558,1284,934,7510,1205,6263.12946058091,5122.03817427386,"Mixed"
"5868",1208,5179,1156,283,6357,0,9761,1593,1233,344,616,6371,882,6672.62131519274,5127.03287981859,"Other"
"5869",1622,6643,1190,1552,9530,2844,4273,52519,2193,511,5579,7481,3611,3928.11326502354,5122.47133757962,"Mixed"
"5870",20708,5184,801,424,8485,918,4301,6553,1346,469,719,6663,1929,7310.86728875065,5117.15811301192,"Myocytes"
"5871",1611,5498,1298,780,5619,1428,11502,7686,1441,1233,920,7426,5011,7117.29874276591,5130.47655158651,"Extracellular matrix"
"5872",1765,7281,1154,476,6668,3,40704,2034,1601,433,747,8054,3278,5605.34960341672,5126.18669920683,"Epithelial cells"
"5873",1235,5027,1566,359,5356,0,9689,1602,1211,339,773,6748,938,6699.20682302772,5124.34648187633,"Other"
"5874",1769,5878,1928,804,5642,1028,5372,5948,1384,546,701,8058,5202,7060.2429834679,5151.1968473664,"Other"
"5875",1998,4974,663,311,5914,74,5675,1971,1322,10467,710,13003,5139,9223.39832652267,5141.0274372446,"Other"
"5876",19323,6267,992,1045,11213,5779,4158,3930,1780,330,686,6531,3187,4443.61531220584,5122.28051459052,"Mixed"
"5877",1647,7204,1756,661,5147,2824,17624,17823,1755,2962,695,9824,2390,5946.85564853556,5142.11548117155,"Mixed"
"5878",1254,5038,1328,351,6094,21,11811,1542,1228,418,670,5765,1963,6572.60621497708,5126.95466123281,"Other"
"5879",1670,7241,1123,523,6412,0,39165,1853,1737,534,912,8374,727,5576.0894085282,5121.28060522696,"Epithelial cells"
"5880",1656,7032,1250,505,6960,0,22489,2058,1541,2405,767,9853,1606,5876.5498132005,5137.01432129514,"Epithelial cells"
"5881",1607,6837,3653,2031,6318,0,36172,1789,1469,487,805,8012,1946,6305.81551901336,5119.84121274409,"Epithelial cells"
