 ,Area,Mean,Min,Max
808,49.708,4783.409,332,21007
809,35.460,978.625,0,8592
810,130.137,2343.990,52,22822
811,108.837,383.109,28,4460
812,164.210,1690.505,54,12422
813,53.465,1167.367,0,5519
814,102.682,1576.462,99,10287
815,25.056,543.116,108,3676
816,61.268,437.318,0,5071
817,139.327,1716.090,25,10659
818,115.716,2952.284,112,13014
819,72.597,845.172,109,5378
820,132.102,1337.268,69,7595
821,72.481,3322.553,38,15593
822,34.102,357.767,0,2904
823,148.951,255.562,32,1541
824,108.577,1948.735,137,15036
825,51.326,1748.546,68,4952
826,107.999,1315.266,8,13992
827,62.944,2875.911,170,15175
828,73.088,735.098,68,3679
829,81.989,937.199,0,9780
830,20.808,3338.465,115,10022
831,102.653,5463.493,424,18793
832,180.452,197.117,0,588
833,108.577,969.416,56,7474
834,175.221,2177.311,144,7065
835,76.152,926.838,134,4995
836,36.674,1711.942,152,6633
837,179.960,481.980,15,3248
838,57.627,273.838,65,557
839,114.589,1348.541,157,11445
840,98.144,1672.701,71,13052
841,129.501,620.015,45,5995
842,116.207,305.900,52,2645
843,93.203,798.494,76,5096
844,45.344,357.605,49,3942
845,122.883,1152.751,21,9678
846,55.604,4474.971,324,16743
847,147.852,827.492,98,5493
848,57.338,1231.906,57,5857
849,100.977,1258.532,0,13594
850,144.298,2389.019,124,8154
851,83.926,592.846,119,4138
852,62.453,1332.578,58,5075
853,63.436,1849.690,152,8705
854,109.618,739.918,74,8588
855,80.891,1638.637,138,9263
856,89.532,225.449,0,494
857,128.316,630.172,0,5724
858,105.572,1992.913,172,12175
859,75.949,1729.710,91,6998
860,81.122,1481.847,122,8901
861,113.837,2412.894,240,20962
862,48.350,908.915,99,3107
863,65.776,2271.144,147,10641
864,124.877,918.049,91,4751
865,175.683,1145.256,0,6568
866,137.506,1465.712,0,11004
867,100.312,1116.652,29,10610
868,94.156,1761.565,69,9234
869,166.146,235.636,0,648
870,106.612,1352.655,69,7018
871,128.287,864.635,104,15575
872,77.828,822.035,91,6757
873,124.588,561.295,11,2432
874,134.847,1811.314,77,13665
875,158.054,2690.738,249,20702
876,96.208,857.548,479,1444
877,109.387,648.668,98,4222
878,93.838,1183.121,46,7250
879,83.608,969.669,4,7187
880,78.724,1420.893,87,9275
881,105.543,2240.370,216,12539
882,92.538,1349.294,192,13062
883,123.721,1764.420,171,4486
884,145.136,856.312,98,3291
885,46.442,1485.301,115,4212
886,109.242,3075.911,210,13070
887,100.254,3106.116,35,11621
888,56.557,1510.565,299,6330
889,87.018,528.648,79,3355
890,134.819,300.053,56,4831
891,136.321,607.884,100,1266
892,39.593,2008.960,171,11172
